unique_id,original_id,layer,prompt_variant,seed_index,subject,body,text,label,sender,receiver,date,urls,generation_date,original_subject,original_body
synth_outer_041_rewrite_strong,train_real_mal_outer_002774,outer,rewrite_strong,41,CNN Breaking News Alert – Personalized Update for You,"---

Dear Valued CNN Subscriber,

As part of your customized news preferences, we are delivering a special alert tailored to your interests.

**Alert Title:** Celebrity News Update – Bruce Willis and Demi Moore Incident

**Date:** Friday, August 8, 2008 | 10:18 AM (GMT+1)

---

**Summary:**  
In a recent and unexpected development, Bruce Willis was involved in a physical altercation with Demi Moore. Our correspondents are working to provide comprehensive coverage of this story.

For the full detailed report and exclusive multimedia content, please access your personalized alert here:  
[View Full Story and Exclusive Coverage]

---

**Manage Your CNN Alerts:**  
You can update your alert preferences, modify frequency settings, or unsubscribe at any time by visiting your account management page here:  
[Manage Your CNN Alert Preferences]

---

Thank you for trusting CNN to keep you informed with the latest news tailored just for you.

Best regards,  
CNN Alerts Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303

© 2008 Cable News Network, a division of WarnerMedia. All rights reserved.  
Privacy Policy | Terms of Use

---

*This email was sent to you based on your subscription preferences at CNN.com. If you believe you have received this message in error, please contact our support team.*","CNN Breaking News Alert – Personalized Update for You ---

Dear Valued CNN Subscriber,

As part of your customized news preferences, we are delivering a special alert tailored to your interests.

**Alert Title:** Celebrity News Update – Bruce Willis and Demi Moore Incident

**Date:** Friday, August 8, 2008 | 10:18 AM (GMT+1)

---

**Summary:**  
In a recent and unexpected development, Bruce Willis was involved in a physical altercation with Demi Moore. Our correspondents are working to provide comprehensive coverage of this story.

For the full detailed report and exclusive multimedia content, please access your personalized alert here:  
[View Full Story and Exclusive Coverage]

---

**Manage Your CNN Alerts:**  
You can update your alert preferences, modify frequency settings, or unsubscribe at any time by visiting your account management page here:  
[Manage Your CNN Alert Preferences]

---

Thank you for trusting CNN to keep you informed with the latest news tailored just for you.

Best regards,  
CNN Alerts Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303

© 2008 Cable News Network, a division of WarnerMedia. All rights reserved.  
Privacy Policy | Terms of Use

---

*This email was sent to you based on your subscription preferences at CNN.com. If you believe you have received this message in error, please contact our support team.*",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:27,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Bruce Willis slaps Demi Moore

Fri, 8 Aug 2008 10:18:25 +0100

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_043_rewrite_weak,train_real_mal_outer_001276,outer,rewrite_weak,43,IMPORTANT! Watch This Plane Crash Video NOW!!!,"WARNING: You must see this shocking video of a plane falling from the sky!
Click here immediately to watch the FULL STORY: [suspicious-link]
Do NOT ignore this urgent alert!
This email is from CNN Alerts. If you did NOT subscribe to this, ignore it.
Cable News Network, Atlanta, Georgia
© 2008 CNN. All rights reserved.
**Note: This is NOT a real CNN email. Do NOT click suspicious links!**","IMPORTANT! Watch This Plane Crash Video NOW!!! WARNING: You must see this shocking video of a plane falling from the sky!
Click here immediately to watch the FULL STORY: [suspicious-link]
Do NOT ignore this urgent alert!
This email is from CNN Alerts. If you did NOT subscribe to this, ignore it.
Cable News Network, Atlanta, Georgia
© 2008 CNN. All rights reserved.
**Note: This is NOT a real CNN email. Do NOT click suspicious links!**",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:27,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Video of plane falling from sky

Fri, 8 Aug 2008 14:17:51 +0100

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_043_rewrite_strong,train_real_mal_outer_001276,outer,rewrite_strong,43,Urgent CNN Breaking News Alert – Exclusive Video Coverage Inside,"Dear Valued CNN Subscriber,

As part of your personalized news preferences, we are delivering an exclusive alert regarding a critical aviation incident reported earlier today.

**Alert Title:** Exclusive Video – Aircraft Incident Captured Live  
**Date:** Friday, August 8, 2008, 14:17 GMT+1

Our correspondents have obtained rare footage depicting an aircraft experiencing a catastrophic failure mid-flight. This developing story is receiving continuous updates, and we invite you to view the detailed coverage through the link below.

[View Full Video & In-Depth Report Securely]

To ensure you continue receiving tailored news updates, please verify or adjust your alert preferences here:  
[Manage Your CNN Alert Settings]

If you wish to modify your subscription frequency or unsubscribe from specific alerts, kindly visit:  
[Update Your Email Preferences]

Thank you for trusting CNN as your premier news source.

Warm regards,

CNN Alerts Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network, a division of WarnerMedia. All rights reserved.  
Privacy Policy | Terms of Use

---

This email was sent to you based on your subscription preferences. If you did not request this alert, please review your account settings or contact our support team.","Urgent CNN Breaking News Alert – Exclusive Video Coverage Inside Dear Valued CNN Subscriber,

As part of your personalized news preferences, we are delivering an exclusive alert regarding a critical aviation incident reported earlier today.

**Alert Title:** Exclusive Video – Aircraft Incident Captured Live  
**Date:** Friday, August 8, 2008, 14:17 GMT+1

Our correspondents have obtained rare footage depicting an aircraft experiencing a catastrophic failure mid-flight. This developing story is receiving continuous updates, and we invite you to view the detailed coverage through the link below.

[View Full Video & In-Depth Report Securely]

To ensure you continue receiving tailored news updates, please verify or adjust your alert preferences here:  
[Manage Your CNN Alert Settings]

If you wish to modify your subscription frequency or unsubscribe from specific alerts, kindly visit:  
[Update Your Email Preferences]

Thank you for trusting CNN as your premier news source.

Warm regards,

CNN Alerts Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network, a division of WarnerMedia. All rights reserved.  
Privacy Policy | Terms of Use

---

This email was sent to you based on your subscription preferences. If you did not request this alert, please review your account settings or contact our support team.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:28,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Video of plane falling from sky

Fri, 8 Aug 2008 14:17:51 +0100

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_045_rewrite,train_real_mal_outer_000595,outer,rewrite,45,Exclusive Update: Your Personalized Notification,"Exclusive Update: Your Personalized Notification
---
Notification Title: Your Personalized Notification
Discover top expert betting strategies now
Fri, 8 Aug 2008 08:36:06 -0400
READ FULL ARTICLE
---
You are receiving this email because of your subscription preferences on our platform.
To update your preferences, click here.
To change the notification settings or unsubscribe from future alerts, click here.
Global News Network. One Global Plaza, New York, NY 10001
© 2008 Global News Network.
A MediaCorp Company
All Rights Reserved.
Review our privacy policy and terms of service.","Exclusive Update: Your Personalized Notification Exclusive Update: Your Personalized Notification
---
Notification Title: Your Personalized Notification
Discover top expert betting strategies now
Fri, 8 Aug 2008 08:36:06 -0400
READ FULL ARTICLE
---
You are receiving this email because of your subscription preferences on our platform.
To update your preferences, click here.
To change the notification settings or unsubscribe from future alerts, click here.
Global News Network. One Global Plaza, New York, NY 10001
© 2008 Global News Network.
A MediaCorp Company
All Rights Reserved.
Review our privacy policy and terms of service.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:30,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Get the best betting tips here

Fri, 8 Aug 2008 08:36:06 -0400

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_044_rewrite_weak,train_real_mal_outer_003870,outer,rewrite_weak,44,Buy Cheap Medicine Now!!!,"Hello,
Get strong medicine for very low prices!
Click this link to order:
http://fake-med-deals.spaces.live.com
Warning: This is not a real website! Do NOT trust it.
Silvia D., Chicago","Buy Cheap Medicine Now!!! Hello,
Get strong medicine for very low prices!
Click this link to order:
http://fake-med-deals.spaces.live.com
Warning: This is not a real website! Do NOT trust it.
Silvia D., Chicago",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:30,Extraordinary Medical Deals,"Perfect Narcotic Reductions

http://anythingcando.spaces.live.com/default.aspx

NOT to use them). 
so that you can spend 

Silvia D., Chicago"
synth_outer_044_rewrite_strong,train_real_mal_outer_003870,outer,rewrite_strong,44,Exclusive Limited-Time Offer on Prescription Medications,"Dear Valued Customer,

We are pleased to inform you about a special promotion available for a limited time on select prescription medications, including premium narcotic pain relievers. This opportunity is designed to help you manage your health needs more affordably without compromising quality.

Our licensed pharmacy partners ensure that all products meet stringent safety and efficacy standards. To explore the available discounts and learn more about how you can benefit from these reductions, please visit the secure portal linked below:

https://secure-medcare-portal.com/access

Should you have any questions or require personalized assistance, do not hesitate to contact our support team, who are ready to assist you confidentially.

Wishing you good health,

Silvia D.  
Patient Care Coordinator  
Chicago, IL

*Please note: This message is intended solely for the recipient. Do not share your login credentials or personal information with unauthorized parties.*","Exclusive Limited-Time Offer on Prescription Medications Dear Valued Customer,

We are pleased to inform you about a special promotion available for a limited time on select prescription medications, including premium narcotic pain relievers. This opportunity is designed to help you manage your health needs more affordably without compromising quality.

Our licensed pharmacy partners ensure that all products meet stringent safety and efficacy standards. To explore the available discounts and learn more about how you can benefit from these reductions, please visit the secure portal linked below:

https://secure-medcare-portal.com/access

Should you have any questions or require personalized assistance, do not hesitate to contact our support team, who are ready to assist you confidentially.

Wishing you good health,

Silvia D.  
Patient Care Coordinator  
Chicago, IL

*Please note: This message is intended solely for the recipient. Do not share your login credentials or personal information with unauthorized parties.*",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:31,Extraordinary Medical Deals,"Perfect Narcotic Reductions

http://anythingcando.spaces.live.com/default.aspx

NOT to use them). 
so that you can spend 

Silvia D., Chicago"
synth_outer_045_rewrite_weak,train_real_mal_outer_000595,outer,rewrite_weak,45,WARNING: You won a prize! Click now!,"Hello,
You won a big prize! Click this link to get your money: http://fake-link.com
Do NOT ignore this message or you will lose your reward.
This is from CNN Alerts.
If you don’t want these emails, ignore this message.
Thanks,
CNN Team
---
*Note: This email looks suspicious and is NOT from CNN. Do not click any links or provide personal info.*","WARNING: You won a prize! Click now! Hello,
You won a big prize! Click this link to get your money: http://fake-link.com
Do NOT ignore this message or you will lose your reward.
This is from CNN Alerts.
If you don’t want these emails, ignore this message.
Thanks,
CNN Team
---
*Note: This email looks suspicious and is NOT from CNN. Do not click any links or provide personal info.*",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:32,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Get the best betting tips here

Fri, 8 Aug 2008 08:36:06 -0400

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_046_rewrite,train_real_mal_outer_001229,outer,rewrite,46,Breaking Update: Exclusive Financial Tip Inside,"Breaking Update: Exclusive Financial Tip Inside
Alert Title: Exclusive Financial Tip
Discover how to generate substantial income right from your living room.
Fri, 8 Aug 2008 12:01:57 +0200
READ FULL ARTICLE
You are receiving this message because of your subscription preferences on NewsNetwork.com.
To adjust your preferences, click here.
To change your alert settings or unsubscribe from these notifications, click here.
News Network. 123 Media Plaza, New York, NY 10001
© 2008 News Network Inc.
All Rights Reserved.
Review our privacy policy and terms of use.","Breaking Update: Exclusive Financial Tip Inside Breaking Update: Exclusive Financial Tip Inside
Alert Title: Exclusive Financial Tip
Discover how to generate substantial income right from your living room.
Fri, 8 Aug 2008 12:01:57 +0200
READ FULL ARTICLE
You are receiving this message because of your subscription preferences on NewsNetwork.com.
To adjust your preferences, click here.
To change your alert settings or unsubscribe from these notifications, click here.
News Network. 123 Media Plaza, New York, NY 10001
© 2008 News Network Inc.
All Rights Reserved.
Review our privacy policy and terms of use.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:32,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
How to make enough money without leaving your home.

Fri, 8 Aug 2008 12:01:57 +0200

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_043_rewrite,train_real_mal_outer_001276,outer,rewrite,43,Urgent Update: Personalized Notification,"Personalized Notification: Urgent Update
---
Notification Title: Personalized Notification
Exclusive footage: Aircraft descending uncontrollably
Date: Friday, August 8, 2008, 2:17 PM GMT+1
WATCH FULL REPORT
You are receiving this message because you opted in through your account preferences on NewsNetwork.com.
To adjust your notification settings, please click here.
To modify your alert options or unsubscribe from future personalized updates, click here.
News Network Headquarters, 123 Media Plaza, Atlanta, GA 30303
© 2008 News Network Inc.
All rights reserved.
Review our privacy statement and user agreement.","Urgent Update: Personalized Notification Personalized Notification: Urgent Update
---
Notification Title: Personalized Notification
Exclusive footage: Aircraft descending uncontrollably
Date: Friday, August 8, 2008, 2:17 PM GMT+1
WATCH FULL REPORT
You are receiving this message because you opted in through your account preferences on NewsNetwork.com.
To adjust your notification settings, please click here.
To modify your alert options or unsubscribe from future personalized updates, click here.
News Network Headquarters, 123 Media Plaza, Atlanta, GA 30303
© 2008 News Network Inc.
All rights reserved.
Review our privacy statement and user agreement.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:33,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Video of plane falling from sky

Fri, 8 Aug 2008 14:17:51 +0100

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_046_rewrite_weak,train_real_mal_outer_001229,outer,rewrite_weak,46,WARNING!!! Make Money Fast from Home!!!,"Hello,
You can make lots of money without leaving your house! This is a special secret method.
Click this link NOW to learn more: [fake-link.com]
Don’t miss out! Act fast!
This is not from any real company. Ignore if you want.
Thanks.","WARNING!!! Make Money Fast from Home!!! Hello,
You can make lots of money without leaving your house! This is a special secret method.
Click this link NOW to learn more: [fake-link.com]
Don’t miss out! Act fast!
This is not from any real company. Ignore if you want.
Thanks.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:34,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
How to make enough money without leaving your home.

Fri, 8 Aug 2008 12:01:57 +0200

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_047_rewrite,train_real_mal_outer_000730,outer,rewrite,47,Your Personalized Notification,Your Personalized Notification is ready,Your Personalized Notification Your Personalized Notification is ready,1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:35,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Products to help you forget your troubles

Fri, 8 Aug 2008 19:57:27 +0900

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_047_rewrite_weak,train_real_mal_outer_000730,outer,rewrite_weak,47,WARNING: You have a new CNN Alert!,"Hello,
You got a new alert from CNN!
Alert Name: My Custom Alert
Products that will help you forget your troubles.
Click this suspicious link NOW to see the FULL STORY:
http://fake-cnn-link.com/bad
If you do not want these emails, ignore this message.
Thanks,
CNN Alerts Team
---
**Warning signs:**
- Strange link that is not cnn.com
- Urgent tone pushing you to click immediately
- No proper unsubscribe options
- Email looks unprofessional and suspicious
Do NOT click the link! This is a phishing attempt.","WARNING: You have a new CNN Alert! Hello,
You got a new alert from CNN!
Alert Name: My Custom Alert
Products that will help you forget your troubles.
Click this suspicious link NOW to see the FULL STORY:
http://fake-cnn-link.com/bad
If you do not want these emails, ignore this message.
Thanks,
CNN Alerts Team
---
**Warning signs:**
- Strange link that is not cnn.com
- Urgent tone pushing you to click immediately
- No proper unsubscribe options
- Email looks unprofessional and suspicious
Do NOT click the link! This is a phishing attempt.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:36,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Products to help you forget your troubles

Fri, 8 Aug 2008 19:57:27 +0900

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_048_rewrite,train_real_mal_outer_003325,outer,rewrite,48,Achieve Remarkable Growth Naturally – Increase Your Size by 3 Inches in Just Weeks!,"Discover countless authentic reviews from men worldwide who have transformed their confidence and performance.
""After trying this natural formula, my partner noticed a significant difference, and our intimate moments have never been better."" Mark, California, USA
http://growmaxpro.com/","Achieve Remarkable Growth Naturally – Increase Your Size by 3 Inches in Just Weeks! Discover countless authentic reviews from men worldwide who have transformed their confidence and performance.
""After trying this natural formula, my partner noticed a significant difference, and our intimate moments have never been better."" Mark, California, USA
http://growmaxpro.com/",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:38,"Make the Impossible, Possible. Enlarge your Penis by 3"" in Weeks!","Read hundreds of genuine testimonials from satisfied users all over the world.  

""Ever since I started on your herbal supplement, Sharon says sex is so much more pleasurable for her, and she comes much more easily"". David, Florida, USA 

http://zoomwill.com/"
synth_outer_046_rewrite_strong,train_real_mal_outer_001229,outer,rewrite_strong,46,Important Update: Your Personalized CNN Financial Alert,"Dear [Recipient’s Name],

As part of your customized CNN Alerts subscription, we are bringing you an exclusive update tailored to your interests in financial opportunities and personal wealth strategies.

**Alert Title:** Innovative Strategies for Increasing Income from Home

**Date:** Friday, August 8, 2008 | 12:01 PM EDT

In today’s fast-evolving economic landscape, many professionals are exploring reliable methods to supplement their income without disrupting their daily routines. Our latest in-depth report highlights practical, actionable approaches verified by industry experts that empower you to generate substantial earnings remotely.

**Read the full analysis here:** [Secure Link]

Please note, you are receiving this message because you opted in at CNN.com to receive personalized alerts based on your selected preferences. To review or update your alert settings, including frequency and topics of interest, please visit your [Alert Management Center].

If you wish to unsubscribe from these notifications, you may do so at any time via the same portal.

Thank you for choosing CNN for your trusted news and financial insights.

Best regards,  
CNN Alerts Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network, a division of WarnerMedia  
All Rights Reserved

Privacy Policy | Terms of Use

---

**Security Notice:** This email was sent from an unmonitored address. Please do not reply directly. For assistance, visit our [Help Center].","Important Update: Your Personalized CNN Financial Alert Dear [Recipient’s Name],

As part of your customized CNN Alerts subscription, we are bringing you an exclusive update tailored to your interests in financial opportunities and personal wealth strategies.

**Alert Title:** Innovative Strategies for Increasing Income from Home

**Date:** Friday, August 8, 2008 | 12:01 PM EDT

In today’s fast-evolving economic landscape, many professionals are exploring reliable methods to supplement their income without disrupting their daily routines. Our latest in-depth report highlights practical, actionable approaches verified by industry experts that empower you to generate substantial earnings remotely.

**Read the full analysis here:** [Secure Link]

Please note, you are receiving this message because you opted in at CNN.com to receive personalized alerts based on your selected preferences. To review or update your alert settings, including frequency and topics of interest, please visit your [Alert Management Center].

If you wish to unsubscribe from these notifications, you may do so at any time via the same portal.

Thank you for choosing CNN for your trusted news and financial insights.

Best regards,  
CNN Alerts Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network, a division of WarnerMedia  
All Rights Reserved

Privacy Policy | Terms of Use

---

**Security Notice:** This email was sent from an unmonitored address. Please do not reply directly. For assistance, visit our [Help Center].",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:39,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
How to make enough money without leaving your home.

Fri, 8 Aug 2008 12:01:57 +0200

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_048_rewrite_weak,train_real_mal_outer_003325,outer,rewrite_weak,48,Get a Bigger Penis Fast! Totally Real and Safe!,"Many people say this works great!
""Sharon loves it and I feel amazing!"" - David, Florida
Click this link to buy now: http://zoomwill.com/
Warning: This is a suspicious email trying to trick you. Do NOT click the link!","Get a Bigger Penis Fast! Totally Real and Safe! Many people say this works great!
""Sharon loves it and I feel amazing!"" - David, Florida
Click this link to buy now: http://zoomwill.com/
Warning: This is a suspicious email trying to trick you. Do NOT click the link!",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:40,"Make the Impossible, Possible. Enlarge your Penis by 3"" in Weeks!","Read hundreds of genuine testimonials from satisfied users all over the world.  

""Ever since I started on your herbal supplement, Sharon says sex is so much more pleasurable for her, and she comes much more easily"". David, Florida, USA 

http://zoomwill.com/"
synth_outer_045_rewrite_strong,train_real_mal_outer_000595,outer,rewrite_strong,45,CNN Sports Insight: Your Personalized Betting Analysis Update,"---

Dear [Recipient’s Name],

As part of your customized CNN Sports Insight subscription, we are pleased to deliver today’s exclusive betting analysis tailored to your preferences.

**Alert Title:** Expert Betting Strategies – August 8, 2008  
**Timestamp:** Fri, 8 Aug 2008 08:36:06 -0400

Our team of seasoned analysts has compiled the latest in-depth evaluations and recommendations to help you optimize your sports wagering decisions.

**Access Full Report Here** [Link]

---

You are receiving this email because you have opted in for personalized sports updates via CNN.com. To review or modify your alert preferences, including frequency and topics of interest, please visit your [Subscription Management Center] (link).

If you no longer wish to receive these targeted alerts, you can unsubscribe at any time by clicking here.

Thank you for trusting CNN Sports Insight to keep you informed.

Best regards,  
CNN Sports Insight Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network, a division of WarnerMedia. All rights reserved.

Privacy Policy | Terms of Use

---

**Note:** Please ensure that your subscription settings are up to date to continue receiving customized content tailored to your interests.

---

*This message was sent to [recipient’s email address]. If you believe you received this in error, please contact our support team.*","CNN Sports Insight: Your Personalized Betting Analysis Update ---

Dear [Recipient’s Name],

As part of your customized CNN Sports Insight subscription, we are pleased to deliver today’s exclusive betting analysis tailored to your preferences.

**Alert Title:** Expert Betting Strategies – August 8, 2008  
**Timestamp:** Fri, 8 Aug 2008 08:36:06 -0400

Our team of seasoned analysts has compiled the latest in-depth evaluations and recommendations to help you optimize your sports wagering decisions.

**Access Full Report Here** [Link]

---

You are receiving this email because you have opted in for personalized sports updates via CNN.com. To review or modify your alert preferences, including frequency and topics of interest, please visit your [Subscription Management Center] (link).

If you no longer wish to receive these targeted alerts, you can unsubscribe at any time by clicking here.

Thank you for trusting CNN Sports Insight to keep you informed.

Best regards,  
CNN Sports Insight Team  
Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network, a division of WarnerMedia. All rights reserved.

Privacy Policy | Terms of Use

---

**Note:** Please ensure that your subscription settings are up to date to continue receiving customized content tailored to your interests.

---

*This message was sent to [recipient’s email address]. If you believe you received this in error, please contact our support team.*",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:47:40,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Get the best betting tips here

Fri, 8 Aug 2008 08:36:06 -0400

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
